vehicle_id,manufacturer,range,model,derivative,transmission,trim,sector,bodystyle,fueltype,fueldelivery,engine_litres,drivetrain
90175,MITSUBISHI,OUTLANDER,OUTLANDER ESTATE,2.0 Design 5dr CVT,AUTOMATIC,DESIGN,4X4 LARGE,ESTATE,PETROL,INJECTION,2.0,FOUR WHEEL DRIVE
84549,BMW,X3,X3 DIESEL ESTATE,xDrive M40d 5dr Step Auto,AUTOMATIC,M40D,4X4 MEDIUM,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
90494,BENTLEY,BENTAYGA,BENTAYGA ESTATE,4.0 V8 Mulliner Driving Spec 5dr Auto [Tour],AUTOMATIC,MULLINER,4X4 LARGE,ESTATE,PETROL,TURBO,4.0,FOUR WHEEL DRIVE
87694,BMW,X7,X7 ESTATE,xDrive40i M Sport 5dr Step Auto,AUTOMATIC,M SPORT,4X4 LARGE,ESTATE,PETROL,TURBO,3.0,FOUR WHEEL DRIVE
83639,FORD,FOCUS VIGNALE,FOCUS VIGNALE HATCHBACK,1.5 EcoBoost 182 5dr,MANUAL,"",MEDIUM,HATCHBACK,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
88502,VAUXHALL,VIVARO LIFE,VIVARO LIFE DIESEL ESTATE,2.0 Turbo D 150PS Elite L 5dr,MANUAL,ELITE,MPV LARGE,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
83532,FORD,FOCUS,FOCUS DIESEL ESTATE,1.5 EcoBlue 120 Zetec 5dr Auto,AUTOMATIC,ZETEC,ESTATE MEDIUM,ESTATE,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
86142,HYUNDAI,TUCSON,TUCSON DIESEL ESTATE,2.0 CRDi 48V MHD Premium SE 5dr 4WD DCT,AUTOMATIC,PREMIUM SE,4X4 MEDIUM,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
87942,TOYOTA,COROLLA,COROLLA HATCHBACK,1.8 VVT-i Hybrid Icon 5dr CVT,AUTOMATIC,ICON,MEDIUM,HATCHBACK,PETROL/ELECTRIC HYBRID,INJECTION,1.8,FRONT WHEEL DRIVE
83293,BMW,2 SERIES,2 SERIES ACTIVE TOURER,225xe M Sport 5dr Auto,AUTOMATIC,M SPORT,PRESTIGE ESTATE MEDIUM,HATCHBACK,PETROL/PLUGIN ELEC HYBRID,TURBO,1.5,FOUR WHEEL DRIVE
82635,DS,DS 7,DS 7 DIESEL CROSSBACK HATCHBACK,2.0 BlueHDi Ultra Prestige 5dr EAT8,AUTOMATIC,ULTRA PRESTIGE,MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
91240,FIAT,500L,500L HATCHBACK SPECIAL EDITIONS,1.4 120th Anniversary 5dr [Start Stop],MANUAL,120TH ANNIVERSARY,MEDIUM,HATCHBACK,PETROL,INJECTION,1.4,FRONT WHEEL DRIVE
84699,MAZDA,6,MAZDA6 SALOON,2.0 Sport Nav+ 4dr [Safety Pack],MANUAL,SPORT NAV+,UPPER MEDIUM,SALOON,PETROL,INJECTION,2.0,FRONT WHEEL DRIVE
85138,RENAULT,MEGANE,MEGANE SPORT TOURER,1.3 TCE GT Line 5dr,MANUAL,GT LINE,ESTATE MEDIUM,ESTATE,PETROL,TURBO,1.3,FRONT WHEEL DRIVE
85083,SEAT,LEON,LEON HATCHBACK,1.5 TSI EVO Xcellence [EZ] 5dr,MANUAL,XCELLENCE,MEDIUM,HATCHBACK,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
91160,AUDI,Q3,Q3 SPORTBACK SPECIAL EDITIONS,35 TFSI Edition 1 5dr,MANUAL,EDITION 1,4X4 MEDIUM,ESTATE,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
87417,LEXUS,UX,UX HATCHBACK,250h E4 2.0 5dr CVT [Prem +/Tech/Sound/Sunroof],AUTOMATIC,"",PRESTIGE MEDIUM,HATCHBACK,PETROL/ELECTRIC HYBRID,INJECTION,2.0,FOUR WHEEL DRIVE
74823,VOLVO,V40,V40 DIESEL HATCHBACK,D3 [4 Cyl 150] Cross Country 5dr Geartronic,AUTOMATIC,CROSS COUNTRY,PRESTIGE MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
89570,AUDI,A4,A4 AVANT,35 TFSI Technik 5dr S Tronic,AUTOMATIC,TECHNIK,PRESTIGE ESTATE MEDIUM,ESTATE,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
86987,MINI,CONVERTIBLE,CONVERTIBLE,2.0 Cooper S Exclusive II 2dr [Comfort/Nav Pack],MANUAL,COOPER S EXCLUSIVE,CONVERTIBLE SMALL,CONVERTIBLE,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
88557,TOYOTA,PRIUS,PRIUS HATCHBACK,1.8 VVTi Excel 5dr CVT,AUTOMATIC,EXCEL,UPPER MEDIUM,HATCHBACK,PETROL/ELECTRIC HYBRID,INJECTION,1.8,FRONT WHEEL DRIVE
74757,VOLVO,V40,V40 DIESEL HATCHBACK,D2 [120] Momentum 5dr,MANUAL,MOMENTUM,PRESTIGE MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
90943,BMW,X3,X3 DIESEL ESTATE,xDrive30d M Sport 5dr Step Auto [Plus Pack],AUTOMATIC,M SPORT,4X4 MEDIUM,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
81527,SKODA,KODIAQ,KODIAQ DIESEL ESTATE,2.0 TDI Scout 4x4 5dr [7 Seat],MANUAL,SCOUT,ESTATE MEDIUM,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
84560,MERCEDES-BENZ,E CLASS,E CLASS DIESEL CABRIOLET,E400d 4Matic AMG Line Premium 2dr 9G-Tronic,AUTOMATIC,AMG LINE,PRESTIGE CONVERTIBLE LARGE,CABRIOLET,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
89303,FORD,KUGA VIGNALE,KUGA VIGNALE ESTATE,1.5 EcoBoost 150 [Pan roof] 5dr Auto 2WD,AUTOMATIC,VIGNALE,4X4 MEDIUM,ESTATE,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
86196,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi [115] N-Connecta 5dr [Glass Roof Pack],MANUAL,N-CONNECTA,MEDIUM,HATCHBACK,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
67372,BMW,4 SERIES,4 SERIES COUPE,420i M Sport 2dr Auto [Professional Media],AUTOMATIC,M SPORT,PRESTIGE COUPE MEDIUM,COUPE,PETROL,TURBO,2.0,REAR WHEEL DRIVE
87379,PEUGEOT,508,508 SW ESTATE,1.6 PureTech 225 GT 5dr EAT8,AUTOMATIC,GT,ESTATE LARGE,ESTATE,PETROL,TURBO,1.6,FRONT WHEEL DRIVE
81772,LAND ROVER,RANGE ROVER SPORT,RANGE ROVER SPORT DIESEL ESTATE,3.0 SDV6 Autobiography Dynamic 5dr Auto,AUTOMATIC,AUTOBIOGRAPHY DYNAMIC,4X4 LARGE,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
90098,AUDI,A4,A4 DIESEL AVANT,40 TDI Quattro S Line 5dr S Tronic [Comfort+Sound],AUTOMATIC,S LINE,PRESTIGE ESTATE MEDIUM,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
84950,CITROEN,C3,C3 HATCHBACK,1.2 PureTech 110 Flair Nav Edition 5dr,MANUAL,FLAIR NAV EDITION,LOWER MEDIUM,HATCHBACK,PETROL,TURBO,1.2,FRONT WHEEL DRIVE
89650,MERCEDES-BENZ,EQC,EQC ESTATE,300kW AMG Line 80kWh 5dr Auto,AUTOMATIC,AMG LINE,PRESTIGE ESTATE LARGE,ESTATE,ELECTRIC,NORMALLY ASPIRATED,0.0,FOUR WHEEL DRIVE
90876,BMW,1 SERIES,1 SERIES DIESEL HATCHBACK,118d M Sport 5dr Step Auto [Tech 1/Plus Pack],AUTOMATIC,M SPORT,PRESTIGE LOWER,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
88337,PORSCHE,CAYMAN,718 CAYMAN COUPE,2.0 T 2dr,MANUAL,T,PRESTIGE COUPE MEDIUM,COUPE,PETROL,TURBO,2.0,REAR WHEEL DRIVE
87479,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.0 D180 5dr Auto,AUTOMATIC,"",4X4 MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
85451,AUDI,A3,A3 DIESEL SPORTBACK,35 TDI Black Edition 5dr S Tronic,AUTOMATIC,BLACK EDITION,PRESTIGE LOWER,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
84489,DS,DS 7,DS 7 CROSSBACK HATCHBACK,1.6 PureTech 180 Performance Line 5dr EAT8,AUTOMATIC,PERFORMANCE LINE,MEDIUM,HATCHBACK,PETROL,TURBO,1.6,FRONT WHEEL DRIVE
83343,BMW,2 SERIES,2 SERIES DIESEL GRAN TOURER,218d M Sport 5dr,MANUAL,M SPORT,MPV MEDIUM,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
86036,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A180 Sport Premium 5dr,MANUAL,SPORT,PRESTIGE LOWER,HATCHBACK,PETROL,TURBO,1.3,FRONT WHEEL DRIVE
71785,FIAT,500,500 HATCHBACK,1.2 Pop 3dr Dualogic,AUTOMATIC,POP,SMALL,HATCHBACK,PETROL,INJECTION,1.2,FRONT WHEEL DRIVE
90482,BENTLEY,CONTINENTAL GTC,CONTINENTAL GTC CONVERTIBLE,6.0 W12 Mulliner Driving Spec 2dr Auto [Tour Spec],AUTOMATIC,MULLINER,PRESTIGE PREMIER,CONVERTIBLE,PETROL,TURBO,6.0,FOUR WHEEL DRIVE
85237,AUDI,A5,A5 DIESEL SPORTBACK,35 TDI Vorsprung 5dr S Tronic,AUTOMATIC,VORSPRUNG,PRESTIGE MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
85118,AUDI,Q5,Q5 DIESEL ESTATE,40 TDI Quattro Black Edition 5dr S Tronic,AUTOMATIC,BLACK EDITION,4X4 MEDIUM,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
85580,HONDA,CIVIC,CIVIC DIESEL HATCHBACK,1.6 i-DTEC SR 5dr Auto,AUTOMATIC,SR,MEDIUM,HATCHBACK,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
89169,MINI,CLUBMAN,CLUBMAN ESTATE,2.0 Cooper S Classic 6dr [Comfort/Nav+ Pack],MANUAL,COOPER S CLASSIC,ESTATE SMALL,ESTATE,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
86000,MERCEDES-BENZ,C CLASS,C CLASS CABRIOLET,C300 AMG Line Premium Plus 2dr 9G-Tronic,AUTOMATIC,AMG LINE,PRESTIGE CONVERTIBLE MEDIUM,CABRIOLET,PETROL,TURBO,2.0,REAR WHEEL DRIVE
82799,MAZDA,2,MAZDA2 HATCHBACK,1.5 75 SE+ 5dr,MANUAL,SE+,SUPERMINI,HATCHBACK,PETROL,INJECTION,1.5,FRONT WHEEL DRIVE
89765,MERCEDES-BENZ,E CLASS,E CLASS ESTATE,E200 AMG Line Edition Premium Plus 5dr 9G-Tronic,AUTOMATIC,AMG LINE EDITION,PRESTIGE ESTATE LARGE,ESTATE,PETROL,TURBO,2.0,REAR WHEEL DRIVE
88851,SEAT,LEON,LEON DIESEL HATCHBACK,2.0 TDI 150 SE [EZ] 5dr DSG,AUTOMATIC,SE,MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
90932,BMW,X2,X2 DIESEL HATCHBACK,xDrive 20d M Sport 5dr Step Auto [Tech Pack],AUTOMATIC,M SPORT,4X4 MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
88631,JAGUAR,E-PACE,E-PACE DIESEL ESTATE,2.0d R-Dynamic SE 5dr,MANUAL,R-DYNAMIC SE,4X4 LARGE,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
89220,MINI,CLUBMAN,CLUBMAN DIESEL ESTATE,2.0 Cooper D Exclusive 6dr [Comfort/Nav+ Pack],MANUAL,COOPER EXCLUSIVE,ESTATE SMALL,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
83720,FORD,TOURNEO CONNECT,TOURNEO CONNECT ESTATE,1.0 EcoBoost Titanium 5dr,MANUAL,TITANIUM,MPV MEDIUM,ESTATE,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
86268,JEEP,RENEGADE,RENEGADE HATCHBACK,1.0 T3 GSE Sport 5dr,MANUAL,SPORT,MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
85228,AUDI,A5,A5 SPORTBACK,45 TFSI Quattro Black Edition 5dr S Tronic,AUTOMATIC,BLACK EDITION,PRESTIGE MEDIUM,HATCHBACK,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
90512,FORD,MUSTANG,MUSTANG CONVERTIBLE,5.0 V8 440 GT [Custom Pack 4] 2dr Auto,AUTOMATIC,GT,CONVERTIBLE LARGE,CONVERTIBLE,PETROL,INJECTION,5.0,REAR WHEEL DRIVE
87184,MINI,COUNTRYMAN,COUNTRYMAN DIESEL HATCHBACK,2.0 Cooper D Exclusive ALL4 5dr,MANUAL,COOPER EXCLUSIVE,MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
84267,VAUXHALL,COMBO LIFE,COMBO LIFE DIESEL ESTATE,1.5 Turbo D Energy XL 5dr,MANUAL,ENERGY,MPV LARGE,ESTATE,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
89326,FIAT,500,500 HATCHBACK,1.2 Sport 3dr,MANUAL,SPORT,SMALL,HATCHBACK,PETROL,INJECTION,1.2,FRONT WHEEL DRIVE
88359,SMART,FORFOUR HATCHBACK,FORFOUR HATCHBACK SPECIAL EDITIONS,1.0 Urban Shadow Edition 5dr,MANUAL,URBAN SHADOW EDITION,SMALL,HATCHBACK,PETROL,INJECTION,1.0,REAR WHEEL DRIVE
85704,HYUNDAI,I20,I20 HATCHBACK,1.0 T-GDi Premium Nav 5dr,MANUAL,PREMIUM NAV,SUPERMINI,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
86231,KIA,RIO,RIO HATCHBACK,1.0 T GDi 118 GT-Line 5dr,MANUAL,GT-LINE,LOWER MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
87885,LEXUS,LS,LS SALOON,500h 3.5 [359] Takumi 4dr CVT Auto [Pleat pack],AUTOMATIC,TAKUMI,PRESTIGE PREMIER,SALOON,PETROL/ELECTRIC HYBRID,INJECTION,3.5,FOUR WHEEL DRIVE
86761,AUDI,A6,A6 DIESEL AVANT,40 TDI Quattro S Line 5dr S Tronic,AUTOMATIC,S LINE,PRESTIGE ESTATE LARGE,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
87512,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 Tekna 5dr DCT,AUTOMATIC,TEKNA,MEDIUM,HATCHBACK,PETROL,TURBO,1.3,FRONT WHEEL DRIVE
81038,MERCEDES-BENZ,E CLASS,E CLASS DIESEL CABRIOLET,E220d AMG Line Premium Plus 2dr 9G-Tronic,AUTOMATIC,AMG LINE,PRESTIGE CONVERTIBLE LARGE,CABRIOLET,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
91186,RENAULT,ZOE,ZOE ELECTRIC HATCHBACK,80KW Iconic R110 50KWh 5dr Auto,AUTOMATIC,ICONIC,"",HATCHBACK,ELECTRIC,NORMALLY ASPIRATED,0.0,FRONT WHEEL DRIVE
91225,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Dynamic 5dr CVT [Leather],AUTOMATIC,DYNAMIC,MEDIUM,HATCHBACK,PETROL/ELECTRIC HYBRID,INJECTION,1.8,FRONT WHEEL DRIVE
89876,MERCEDES-BENZ,C CLASS,C CLASS DIESEL ESTATE,C300d 4Matic AMG Line Edition 5dr 9G-Tronic,AUTOMATIC,AMG LINE EDITION,PRESTIGE ESTATE MEDIUM,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
87797,MERCEDES-BENZ,E CLASS,E CLASS DIESEL ESTATE,E300de SE Premium 5dr 9G-Tronic,AUTOMATIC,SE,PRESTIGE ESTATE LARGE,ESTATE,DIESEL/PLUGIN ELEC HYBRID,TURBO,2.0,REAR WHEEL DRIVE
71161,BMW,3 SERIES,3 SERIES GRAN TURISMO DIESEL HATCHBACK,320d [190] SE 5dr [Professional Media],MANUAL,SE,PRESTIGE MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
85531,AUDI,A3,A3 SALOON,S3 TFSI 300 Quattro Black Edition 4dr S Tronic,AUTOMATIC,S3 BLACK EDITION,PRESTIGE MEDIUM,SALOON,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
84913,VAUXHALL,INSIGNIA,INSIGNIA DIESEL GRAND SPORT,1.6 Turbo D [136] Tech Line Nav 5dr,MANUAL,TECH LINE NAV,UPPER MEDIUM,HATCHBACK,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
87964,TOYOTA,COROLLA,COROLLA TOURING SPORT,2.0 VVT-i Hybrid Design 5dr CVT,AUTOMATIC,DESIGN,ESTATE MEDIUM,ESTATE,PETROL/ELECTRIC HYBRID,INJECTION,2.0,FRONT WHEEL DRIVE
81197,BMW,ALPINA,ALPINA COUPE,B4 S 3.0 [440] Bi Turbo 2dr Switch-Tronic,AUTOMATIC,B4 S,"",COUPE,PETROL,TURBO,3.0,REAR WHEEL DRIVE
86262,KIA,STONIC,STONIC DIESEL ESTATE,1.6 CRDi 3 5dr,MANUAL,3,ESTATE SMALL,ESTATE,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
84091,LAND ROVER,RANGE ROVER VELAR,RANGE ROVER VELAR DIESEL ESTATE,3.0 D275 5dr Auto,AUTOMATIC,"",4X4 LARGE,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
77985,HYUNDAI,I10,I10 HATCHBACK,1.0 Premium 5dr,MANUAL,PREMIUM,SUPERMINI,HATCHBACK,PETROL,INJECTION,1.0,FRONT WHEEL DRIVE
89289,LAND ROVER,DISCOVERY SPORT,DISCOVERY SPORT DIESEL SW,2.0 D240 SE 5dr Auto,AUTOMATIC,SE,4X4 MEDIUM,STATION WAGON,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
90708,MAZDA,3,MAZDA3 DIESEL SALOON,1.8 Skyactiv-D Sport Lux 4dr,MANUAL,SPORT LUX,MEDIUM,SALOON,DIESEL,TURBO,1.8,FRONT WHEEL DRIVE
63486,MICROCAR,M-GO,M-GO HATCHBACK,Paris Edition 4 Seat 3dr Auto,AUTOMATIC,PARIS EDITION,SMALL,HATCHBACK,PETROL,INJECTION,0.5,FRONT WHEEL DRIVE
84089,LAND ROVER,RANGE ROVER VELAR,RANGE ROVER VELAR DIESEL ESTATE,2.0 D240 5dr Auto,AUTOMATIC,"",4X4 LARGE,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
88179,MERCEDES-BENZ,B CLASS,B CLASS HATCHBACK,B200 Sport Executive 5dr Auto,AUTOMATIC,SPORT,PRESTIGE MEDIUM,HATCHBACK,PETROL,TURBO,1.3,FRONT WHEEL DRIVE
76552,SMART,FORTWO CABRIO,FORTWO CABRIO,1.0 Prime Sport Premium Plus 2dr Auto,AUTOMATIC,PRIME SPORT,SMALL,CABRIOLET,PETROL,INJECTION,1.0,REAR WHEEL DRIVE
85904,PEUGEOT,308,308 DIESEL HATCHBACK,1.5 BlueHDi 130 Tech Edition 5dr EAT8,AUTOMATIC,TECH EDITION,MEDIUM,HATCHBACK,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
89295,LAND ROVER,DISCOVERY SPORT,DISCOVERY SPORT DIESEL SW,2.0 D240 R-Dynamic SE 5dr Auto,AUTOMATIC,R-DYNAMIC SE,4X4 MEDIUM,STATION WAGON,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
91025,BMW,5 SERIES,5 SERIES SALOON,530i M Sport 4dr Auto [Tech Pack],AUTOMATIC,M SPORT,PRESTIGE LARGE,SALOON,PETROL,TURBO,2.0,REAR WHEEL DRIVE
89958,BMW,5 SERIES,5 SERIES SALOON,530e xDrive M Sport 4dr Auto,AUTOMATIC,M SPORT,PRESTIGE LARGE,SALOON,PETROL/PLUGIN ELEC HYBRID,TURBO,2.0,FOUR WHEEL DRIVE
91046,BMW,X4,X4 DIESEL ESTATE,xDrive30d M Sport X 5dr Step Auto [Plus Pack],AUTOMATIC,M SPORT X,4X4 MEDIUM,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
83726,FORD,TOURNEO CONNECT,TOURNEO CONNECT DIESEL ESTATE,1.5 EcoBlue 120 Titanium 5dr,MANUAL,TITANIUM,MPV MEDIUM,ESTATE,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
81157,JAGUAR,E-PACE,E-PACE DIESEL ESTATE,2.0d [180] SE 5dr Auto,AUTOMATIC,SE,4X4 LARGE,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
86404,MERCEDES-BENZ,E CLASS,E CLASS SALOON,E 200 SE 4dr 9G-Tronic,AUTOMATIC,SE,PRESTIGE LARGE,SALOON,PETROL,TURBO,2.0,REAR WHEEL DRIVE
87314,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 125 Active 5dr,MANUAL,ACTIVE,MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
75477,FIAT,FIORINO,FIORINO COMBI DIESEL ESTATE,1.3 Multijet SX 5dr Start Stop,MANUAL,SX,ESTATE SMALL,ESTATE,DIESEL,TURBO,1.2,FRONT WHEEL DRIVE
90245,KIA,PRO CEED,PRO CEED SHOOTING BRAKE SPECIAL EDITION,1.4T GDi ISG GT-Line Lunar Edition 5dr DCT,AUTOMATIC,GT-LINE LUNAR EDITION,ESTATE MEDIUM,ESTATE,PETROL,TURBO,1.4,FRONT WHEEL DRIVE
75445,ROLLS-ROYCE,WRAITH,WRAITH COUPE,Black Badge 2dr Auto,AUTOMATIC,BLACK BADGE,PRESTIGE COUPE LARGE,COUPE,PETROL,TURBO,6.6,REAR WHEEL DRIVE
89019,SKODA,SCALA,SCALA DIESEL HATCHBACK,1.6 TDI SE 5dr,MANUAL,SE,MEDIUM,HATCHBACK,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
88102,AUDI,R8,R8 SPYDER,5.2 FSI V10 Quattro Perform Carbon Bk 2dr S Tronic,AUTOMATIC,PERFORMANCE CARBON BLACK,PRESTIGE CONVERTIBLE MEDIUM,CONVERTIBLE,PETROL,INJECTION,5.2,FOUR WHEEL DRIVE
88935,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,CLA 220 AMG Line Premium 4dr Tip Auto,AUTOMATIC,AMG LINE PREMIUM,PRESTIGE MEDIUM,SALOON,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
89471,VOLKSWAGEN,PASSAT,PASSAT DIESEL SALOON,1.6 TDI SE 4dr DSG,AUTOMATIC,SE,LARGE,SALOON,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
84356,BMW,2 SERIES,2 SERIES ACTIVE TOURER,225xe Sport Premium 5dr Auto,AUTOMATIC,SPORT PREMIUM,PRESTIGE ESTATE MEDIUM,HATCHBACK,PETROL/PLUGIN ELEC HYBRID,TURBO,1.5,FOUR WHEEL DRIVE
84431,MERCEDES-BENZ,C CLASS,C CLASS COUPE,C200 4Matic AMG Line 2dr 9G-Tronic,AUTOMATIC,AMG LINE,PRESTIGE COUPE MEDIUM,COUPE,PETROL,TURBO,1.5,FOUR WHEEL DRIVE
88167,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,B220d AMG Line Executive 5dr Auto,AUTOMATIC,AMG LINE,PRESTIGE MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
91019,BMW,5 SERIES,5 SERIES DIESEL SALOON,530d xDrive M Sport 4dr Auto [Tech Pack],AUTOMATIC,M SPORT,PRESTIGE LARGE,SALOON,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
89358,HYUNDAI,TUCSON,TUCSON ESTATE,1.6 TGDi 177 N Line 5dr 2WD,MANUAL,N LINE,4X4 MEDIUM,ESTATE,PETROL,TURBO,1.6,FRONT WHEEL DRIVE
79642,SSANGYONG,KORANDO,KORANDO DIESEL ESTATE,2.2 SE 5dr,MANUAL,SE,4X4 MEDIUM,ESTATE,DIESEL,TURBO,2.2,FRONT WHEEL DRIVE
88732,AUDI,A6,A6 AVANT,55 TFSI Quattro S Line 5dr S Tronic,AUTOMATIC,S LINE,PRESTIGE ESTATE LARGE,ESTATE,PETROL,TURBO,3.0,FOUR WHEEL DRIVE
77344,TOYOTA,C-HR,C-HR HATCHBACK,1.2T Icon 5dr [Leather],MANUAL,ICON,MEDIUM,HATCHBACK,PETROL,TURBO,1.2,FRONT WHEEL DRIVE
84928,PEUGEOT,508,508 FASTBACK,1.6 PureTech Allure 5dr EAT8,AUTOMATIC,ALLURE,LARGE,HATCHBACK,PETROL,TURBO,1.6,FRONT WHEEL DRIVE
87723,BMW,X7,X7 DIESEL ESTATE,xDrive M50d 5dr Step Auto [6 Seat],AUTOMATIC,M50D,4X4 LARGE,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
90944,BMW,X3,X3 DIESEL ESTATE,xDrive30d M Sport 5dr Step Auto [Tech Pack],AUTOMATIC,M SPORT,4X4 MEDIUM,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
88348,SMART,FORTWO COUPE,FORTWO COUPE SPECIAL EDITIONS,1.0 Urban Shadow Edition 2dr,MANUAL,URBAN SHADOW EDITION,SMALL,COUPE,PETROL,INJECTION,1.0,REAR WHEEL DRIVE
87716,MERCEDES-BENZ,S CLASS,S CLASS SALOON,S560e L AMG Line Executive 4dr 9G-Tronic,AUTOMATIC,AMG LINE,PRESTIGE PREMIER,SALOON,PETROL/PLUGIN ELEC HYBRID,TURBO,3.0,REAR WHEEL DRIVE
89852,MERCEDES-BENZ,C CLASS,C CLASS ESTATE,C300 Sport Edition Premium Plus 5dr 9G-Tronic,AUTOMATIC,SPORT EDITION,PRESTIGE ESTATE MEDIUM,ESTATE,PETROL,TURBO,2.0,REAR WHEEL DRIVE
87261,CITROEN,C5 AIRCROSS,C5 AIRCROSS DIESEL HATCHBACK,1.5 BlueHDi 130 Flair 5dr,MANUAL,FLAIR,UPPER MEDIUM,HATCHBACK,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
68616,JAGUAR,XF,XF DIESEL SALOON,2.0d [180] R-Sport 4dr,MANUAL,R-SPORT,PRESTIGE LARGE,SALOON,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
88049,SEAT,TARRACO,TARRACO DIESEL ESTATE,2.0 TDI 190 Xcellence Lux 5dr DSG 4Drive,AUTOMATIC,XCELLENCE LUX,MPV LARGE,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
